timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707905247005,90,HTTP Request-1,301,Moved Permanently,Thread Group 4-5,text,true,,414,197,18,33,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,90,0,42
1707905247095,5820,HTTP Request-2,200,OK,Thread Group 4-5,text,true,,268958,201,18,33,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5638,0,81
1707905246987,6150,HTTP Request,200,OK,Thread Group 4-10,text,true,,270493,594,17,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5731,0,142
1707905246987,5731,HTTP Request-0,301,Moved Permanently,Thread Group 4-10,text,true,,1114,196,17,32,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5731,0,142
1707905252717,93,HTTP Request-1,301,Moved Permanently,Thread Group 4-10,text,true,,414,197,17,32,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,93,0,51
1707905252811,326,HTTP Request-2,200,OK,Thread Group 4-10,text,true,,268965,201,17,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,175,0,86
1707905246827,6490,HTTP Request,200,OK,Thread Group 4-6,text,true,,270477,594,16,31,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,182,0,136
1707905246827,182,HTTP Request-0,301,Moved Permanently,Thread Group 4-6,text,true,,1114,196,16,31,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,182,0,136
1707905247009,86,HTTP Request-1,301,Moved Permanently,Thread Group 4-6,text,true,,414,197,16,31,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,86,0,41
1707905247096,6221,HTTP Request-2,200,OK,Thread Group 4-6,text,true,,268949,201,16,31,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6078,0,88
1707905247026,6501,HTTP Request,200,OK,Thread Group 4-11,text,true,,270477,594,15,24,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,195,0,149
1707905247026,195,HTTP Request-0,301,Moved Permanently,Thread Group 4-11,text,true,,1114,196,15,24,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,195,0,149
1707905247221,105,HTTP Request-1,301,Moved Permanently,Thread Group 4-11,text,true,,414,197,15,24,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,105,0,51
1707905247326,6200,HTTP Request-2,200,OK,Thread Group 4-11,text,true,,268949,201,15,24,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6050,0,88
1707905247188,6369,HTTP Request,200,OK,Thread Group 4-15,text,true,,270478,594,14,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,201,0,142
1707905247188,201,HTTP Request-0,301,Moved Permanently,Thread Group 4-15,text,true,,1114,196,14,21,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,201,0,142
1707905247388,109,HTTP Request-1,301,Moved Permanently,Thread Group 4-15,text,true,,414,197,14,21,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,109,0,63
1707905247498,6059,HTTP Request-2,200,OK,Thread Group 4-15,text,true,,268950,201,14,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5899,0,91
1707905247267,6352,HTTP Request,200,OK,Thread Group 4-17,text,true,,270501,594,13,18,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,193,0,147
1707905247267,193,HTTP Request-0,301,Moved Permanently,Thread Group 4-17,text,true,,1114,196,13,18,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,193,0,147
1707905247460,118,HTTP Request-1,301,Moved Permanently,Thread Group 4-17,text,true,,414,197,13,18,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,118,0,51
1707905247578,6041,HTTP Request-2,200,OK,Thread Group 4-17,text,true,,268973,201,13,18,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5788,0,121
1707905246629,7096,HTTP Request,200,OK,Thread Group 4-1,text,true,,270494,594,12,17,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,4695,0,213
1707905246629,4695,HTTP Request-0,301,Moved Permanently,Thread Group 4-1,text,true,,1114,196,12,17,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,4695,0,213
1707905251323,85,HTTP Request-1,301,Moved Permanently,Thread Group 4-1,text,true,,414,197,12,17,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,85,0,41
1707905251408,2317,HTTP Request-2,200,OK,Thread Group 4-1,text,true,,268966,201,12,17,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,2082,0,76
1707905247107,6672,HTTP Request,200,OK,Thread Group 4-13,text,true,,270494,594,11,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6210,0,130
1707905247107,6210,HTTP Request-0,301,Moved Permanently,Thread Group 4-13,text,true,,1114,196,11,15,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6210,0,130
1707905253316,94,HTTP Request-1,301,Moved Permanently,Thread Group 4-13,text,true,,414,197,11,15,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,94,0,49
1707905253410,369,HTTP Request-2,200,OK,Thread Group 4-13,text,true,,268966,201,11,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,160,0,108
1707905247068,6716,HTTP Request,200,OK,Thread Group 4-12,text,true,,270470,594,10,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6249,0,153
1707905247068,6249,HTTP Request-0,301,Moved Permanently,Thread Group 4-12,text,true,,1114,196,10,14,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6249,0,153
1707905253316,113,HTTP Request-1,301,Moved Permanently,Thread Group 4-12,text,true,,414,197,10,14,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,113,0,49
1707905253429,355,HTTP Request-2,200,OK,Thread Group 4-12,text,true,,268942,201,10,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,198,0,96
1707905247147,6661,HTTP Request,200,OK,Thread Group 4-14,text,true,,270478,594,9,13,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6179,0,135
1707905247147,6179,HTTP Request-0,301,Moved Permanently,Thread Group 4-14,text,true,,1114,196,9,13,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6179,0,135
1707905253326,110,HTTP Request-1,301,Moved Permanently,Thread Group 4-14,text,true,,414,197,9,13,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,110,0,50
1707905253436,372,HTTP Request-2,200,OK,Thread Group 4-14,text,true,,268950,201,9,13,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,152,0,104
1707905247388,6423,HTTP Request,200,OK,Thread Group 4-20,text,true,,270478,594,8,11,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5950,0,151
1707905247388,5950,HTTP Request-0,301,Moved Permanently,Thread Group 4-20,text,true,,1114,196,8,11,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5950,0,151
1707905253338,97,HTTP Request-1,301,Moved Permanently,Thread Group 4-20,text,true,,414,197,8,11,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,97,0,43
1707905253435,376,HTTP Request-2,200,OK,Thread Group 4-20,text,true,,268950,201,8,11,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,199,0,114
1707905247227,6586,HTTP Request,200,OK,Thread Group 4-16,text,true,,270494,594,7,9,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,6102,0,158
1707905247227,6102,HTTP Request-0,301,Moved Permanently,Thread Group 4-16,text,true,,1114,196,7,9,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,6102,0,158
1707905253329,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-16,text,true,,414,197,7,9,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,48
1707905253441,372,HTTP Request-2,200,OK,Thread Group 4-16,text,true,,268966,201,7,9,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,164,0,116
1707905247547,6268,HTTP Request,200,OK,Thread Group 4-24,text,true,,270470,594,6,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5811,0,151
1707905247547,5811,HTTP Request-0,301,Moved Permanently,Thread Group 4-24,text,true,,1114,196,6,8,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5811,0,151
1707905253359,86,HTTP Request-1,301,Moved Permanently,Thread Group 4-24,text,true,,414,197,6,8,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,86,0,45
1707905253446,369,HTTP Request-2,200,OK,Thread Group 4-24,text,true,,268942,201,6,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,203,0,114
1707905247347,6471,HTTP Request,200,OK,Thread Group 4-19,text,true,,270478,594,5,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5988,0,152
1707905247347,5988,HTTP Request-0,301,Moved Permanently,Thread Group 4-19,text,true,,1114,196,5,7,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5988,0,152
1707905253335,108,HTTP Request-1,301,Moved Permanently,Thread Group 4-19,text,true,,414,197,5,7,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,108,0,47
1707905253443,375,HTTP Request-2,200,OK,Thread Group 4-19,text,true,,268950,201,5,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,164,0,119
1707905247508,6322,HTTP Request,200,OK,Thread Group 4-23,text,true,,270486,594,4,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5850,0,192
1707905247508,5850,HTTP Request-0,301,Moved Permanently,Thread Group 4-23,text,true,,1114,196,4,6,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5850,0,192
1707905253359,99,HTTP Request-1,301,Moved Permanently,Thread Group 4-23,text,true,,414,197,4,6,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,99,0,45
1707905253458,372,HTTP Request-2,200,OK,Thread Group 4-23,text,true,,268958,201,4,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,206,0,108
1707905247427,6405,HTTP Request,200,OK,Thread Group 4-21,text,true,,270478,594,3,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5925,0,153
1707905247427,5925,HTTP Request-0,301,Moved Permanently,Thread Group 4-21,text,true,,1114,196,3,5,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5925,0,153
1707905253352,92,HTTP Request-1,301,Moved Permanently,Thread Group 4-21,text,true,,414,197,3,5,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,92,0,47
1707905253444,388,HTTP Request-2,200,OK,Thread Group 4-21,text,true,,268950,201,3,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,176,0,126
1707905247467,6369,HTTP Request,200,OK,Thread Group 4-22,text,true,,270493,594,2,3,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5885,0,155
1707905247467,5885,HTTP Request-0,301,Moved Permanently,Thread Group 4-22,text,true,,1114,196,2,3,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5885,0,155
1707905253352,91,HTTP Request-1,301,Moved Permanently,Thread Group 4-22,text,true,,414,197,2,3,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,91,0,40
1707905253443,393,HTTP Request-2,200,OK,Thread Group 4-22,text,true,,268965,201,2,3,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,227,0,125
1707905247587,6285,HTTP Request,200,OK,Thread Group 4-25,text,true,,270486,594,1,2,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5778,0,184
1707905247587,5778,HTTP Request-0,301,Moved Permanently,Thread Group 4-25,text,true,,1114,196,1,2,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,5778,0,184
1707905253366,109,HTTP Request-1,301,Moved Permanently,Thread Group 4-25,text,true,,414,197,1,2,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,109,0,63
1707905253475,397,HTTP Request-2,200,OK,Thread Group 4-25,text,true,,268958,201,1,2,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,219,0,113
1707905458515,12924,HTTP Request,200,OK,Thread Group 4-5,text,true,,270477,594,25,70,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12263,0,12217
1707905458515,12263,HTTP Request-0,301,Moved Permanently,Thread Group 4-5,text,true,,1114,196,25,70,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12263,0,12217
1707905470778,90,HTTP Request-1,301,Moved Permanently,Thread Group 4-5,text,true,,414,197,25,70,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,90,0,45
1707905470869,570,HTTP Request-2,200,OK,Thread Group 4-5,text,true,,268949,201,25,70,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,208,0,125
1707905459154,12315,HTTP Request,200,OK,Thread Group 4-21,text,true,,270485,594,24,67,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11624,0,11578
1707905459154,11624,HTTP Request-0,301,Moved Permanently,Thread Group 4-21,text,true,,1114,196,24,67,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11624,0,11578
1707905470778,91,HTTP Request-1,301,Moved Permanently,Thread Group 4-21,text,true,,414,197,24,67,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,91,0,45
1707905470870,599,HTTP Request-2,200,OK,Thread Group 4-21,text,true,,268957,201,24,67,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,228,0,131
1707905459318,12152,HTTP Request,200,OK,Thread Group 4-25,text,true,,270485,594,24,67,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11460,0,11413
1707905459318,11460,HTTP Request-0,301,Moved Permanently,Thread Group 4-25,text,true,,1114,196,24,67,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11460,0,11413
1707905470778,103,HTTP Request-1,301,Moved Permanently,Thread Group 4-25,text,true,,414,197,24,67,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,103,0,46
1707905470881,589,HTTP Request-2,200,OK,Thread Group 4-25,text,true,,268957,201,24,67,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,229,0,120
1707905458396,13082,HTTP Request,200,OK,Thread Group 4-2,text,true,,270485,594,22,64,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12403,0,12351
1707905458396,12403,HTTP Request-0,301,Moved Permanently,Thread Group 4-2,text,true,,1114,196,22,64,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12403,0,12351
1707905470800,95,HTTP Request-1,301,Moved Permanently,Thread Group 4-2,text,true,,414,197,22,64,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,95,0,47
1707905470896,582,HTTP Request-2,200,OK,Thread Group 4-2,text,true,,268957,201,22,64,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,228,0,107
1707905458916,12564,HTTP Request,200,OK,Thread Group 4-15,text,true,,270470,594,21,63,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11875,0,11831
1707905458916,11875,HTTP Request-0,301,Moved Permanently,Thread Group 4-15,text,true,,1114,196,21,63,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11875,0,11831
1707905470791,104,HTTP Request-1,301,Moved Permanently,Thread Group 4-15,text,true,,414,197,21,63,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,104,0,42
1707905470896,584,HTTP Request-2,200,OK,Thread Group 4-15,text,true,,268942,201,21,63,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,215,0,108
1707905458635,12872,HTTP Request,200,OK,Thread Group 4-8,text,true,,270478,594,20,55,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12185,0,12134
1707905458635,12185,HTTP Request-0,301,Moved Permanently,Thread Group 4-8,text,true,,1114,196,20,55,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12185,0,12134
1707905470820,103,HTTP Request-1,301,Moved Permanently,Thread Group 4-8,text,true,,414,197,20,55,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,103,0,49
1707905470923,584,HTTP Request-2,200,OK,Thread Group 4-8,text,true,,268950,201,20,55,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,164,0,113
1707905459116,12398,HTTP Request,200,OK,Thread Group 4-20,text,true,,270478,594,19,54,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11683,0,11631
1707905459116,11683,HTTP Request-0,301,Moved Permanently,Thread Group 4-20,text,true,,1114,196,19,54,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11683,0,11631
1707905470800,95,HTTP Request-1,301,Moved Permanently,Thread Group 4-20,text,true,,414,197,19,54,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,95,0,46
1707905470896,618,HTTP Request-2,200,OK,Thread Group 4-20,text,true,,268950,201,19,54,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,226,0,106
1707905459276,12248,HTTP Request,200,OK,Thread Group 4-24,text,true,,270477,594,18,46,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11505,0,11456
1707905459276,11505,HTTP Request-0,301,Moved Permanently,Thread Group 4-24,text,true,,1114,196,18,46,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11505,0,11456
1707905470781,117,HTTP Request-1,301,Moved Permanently,Thread Group 4-24,text,true,,414,197,18,46,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,117,0,52
1707905470898,626,HTTP Request-2,200,OK,Thread Group 4-24,text,true,,268949,201,18,46,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,240,0,105
1707905459076,12461,HTTP Request,200,OK,Thread Group 4-19,text,true,,270478,594,17,41,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11723,0,11671
1707905459076,11723,HTTP Request-0,301,Moved Permanently,Thread Group 4-19,text,true,,1114,196,17,41,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11723,0,11671
1707905470800,111,HTTP Request-1,301,Moved Permanently,Thread Group 4-19,text,true,,414,197,17,41,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,111,0,48
1707905470912,625,HTTP Request-2,200,OK,Thread Group 4-19,text,true,,268950,201,17,41,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,226,0,104
1707905458874,12665,HTTP Request,200,OK,Thread Group 4-14,text,true,,270478,594,16,40,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11932,0,11873
1707905458874,11932,HTTP Request-0,301,Moved Permanently,Thread Group 4-14,text,true,,1114,196,16,40,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11932,0,11873
1707905470806,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-14,text,true,,414,197,16,40,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,112,0,53
1707905470919,620,HTTP Request-2,200,OK,Thread Group 4-14,text,true,,268950,201,16,40,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,222,0,112
1707905458596,12944,HTTP Request,200,OK,Thread Group 4-7,text,true,,270478,594,16,40,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12210,0,12166
1707905458596,12210,HTTP Request-0,301,Moved Permanently,Thread Group 4-7,text,true,,1114,196,16,40,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12210,0,12166
1707905470807,107,HTTP Request-1,301,Moved Permanently,Thread Group 4-7,text,true,,414,197,16,40,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,107,0,50
1707905470914,626,HTTP Request-2,200,OK,Thread Group 4-7,text,true,,268950,201,16,40,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,225,0,107
1707905458476,13078,HTTP Request,200,OK,Thread Group 4-4,text,true,,270478,594,14,37,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12305,0,12256
1707905458476,12305,HTTP Request-0,301,Moved Permanently,Thread Group 4-4,text,true,,1114,196,14,37,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12305,0,12256
1707905470781,100,HTTP Request-1,301,Moved Permanently,Thread Group 4-4,text,true,,414,197,14,37,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,100,0,52
1707905470881,673,HTTP Request-2,200,OK,Thread Group 4-4,text,true,,268950,201,14,37,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,261,0,121
1707905459236,12321,HTTP Request,200,OK,Thread Group 4-23,text,true,,270485,594,13,36,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11544,0,11496
1707905459236,11544,HTTP Request-0,301,Moved Permanently,Thread Group 4-23,text,true,,1114,196,13,36,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,11544,0,11496
1707905470780,115,HTTP Request-1,301,Moved Permanently,Thread Group 4-23,text,true,,414,197,13,36,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,115,0,53
1707905470896,661,HTTP Request-2,200,OK,Thread Group 4-23,text,true,,268957,201,13,36,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,246,0,114
1707905458554,13009,HTTP Request,200,OK,Thread Group 4-6,text,true,,270470,594,12,35,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12265,0,12210
1707905458554,12265,HTTP Request-0,301,Moved Permanently,Thread Group 4-6,text,true,,1114,196,12,35,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12265,0,12210
1707905470819,115,HTTP Request-1,301,Moved Permanently,Thread Group 4-6,text,true,,414,197,12,35,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,115,0,50
1707905470934,629,HTTP Request-2,200,OK,Thread Group 4-6,text,true,,268942,201,12,35,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,240,0,122
1707905458674,12889,HTTP Request,200,OK,Thread Group 4-9,text,true,,270470,594,12,35,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,12134,0,12082
1707905458674,12134,HTTP Request-0,301,Moved Permanently,Thread Group 4-9,text,true,,1114,196,12,35,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,12134,0,12082
1707905470809,107,HTTP Request-1,301,Moved Permanently,Thread Group 4-9,text,true,,414,197,12,35,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,107,0,45
1707905470916,647,HTTP Request-2,200,OK,Thread Group 4-9,text,true,,268942,201,12,35,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,226,0,113
1707905458955,12614,HTTP Request,200,OK,Thread Group 4-16,text,true,,270486,594,10,32,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,11849,0,11792
